date,user,text,url
14/01/2020,bountykill​az,alors ce qui a motivé le gynéco c'est une dysmorphie de la thyroïde simplement. après j'avais des symptômes flagrants de l'hypothyroïdie mais je pensais que c'était comme ça  qu'à 43 ans c'était normal d'être fatiguée  déprimée  d'avoir des pertes de cheveux  la peau très sèche et surtout des semelles en plomb. je n'avais strictement envie de rien et de rien faire. j'avais énormément de mal à parler  je cherchais mes mots  mes idées étaient confuses. je suis contente car j'ai tout récupéré  j'ai l'impression d'avoir 30 ans!!!,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/nouvelle-pays-hashimoto-sujet_171787_1.htm
14/01/2020,petitbouch​on,Bonjour Stef Ce que je voulais dire  c'est que tu dois comprendre ce qu'est cette maladie pour la compenser correctement. Bien sûr tu dois attendre l'avis de l'endocrinologue pour modifier le traitement d'autant qu'il y a une inertie trop importante pour apprécier toute modification mais il faut que tu apprennes à comprendre les résultats des dosages sanguins du T4l et T3l. La TSH on s'en fiche puisque ce n'est plus l'hypophyse qui commande le dosage du fait des anti-TPO qui détruisent l'enzyme qui synthétise naturellement la T4. Elle n'indiquera au mieux qu'un excès ou une insuffisance de la concentration des deux hormones. Il faut aussi que tu te dises que correctement compensée il n'y a pas de raison que tous les symptômes maladifs soient à mettre sur ce problème. Il peut y avoir un intérêt à vérifier chez les parents et grands parents des maladies auto-immunes pour détecter une sensibilité héréditaire. En conclusion  la fatigue doit disparaître sinon continuer les recherches.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/nouvelle-pays-hashimoto-sujet_171787_1.htm
17/01/2020,Eelf,Merci pour vos réponses,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/nouvelle-pays-hashimoto-sujet_171787_1.htm
20/01/2020,Steff94,petitbouchon  bonjour  pourquoi est-il mieux d'être suivi en CHU? merci d'avance :),https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/nouvelle-pays-hashimoto-sujet_171787_1.htm
21/01/2020,petitbouch​on,Bonjour Steff94 Les CHU développent des pôles de compétence pour suivre les patients qui passent dans leur service souvent après une arrivée par les urgences. Les médecins y pratiquent dans un espace d’étude  de recherche et de formation constante. Ils disposent des meilleurs outils pour ausculter et soigner leurs patients et n’hésitent pas à les adresser à divers confrères en interne pour des investigations complémentaires qui demandent les compétences d’une autre spécialité. Aller au CHU c’est contribuer à porter son cas à un système d’excellence de recherche lui donner le pouvoir de réclamer le financement pour le développement du plan santé auprès du ministère public et c’est contribuer à l’amélioration d’un outil de compétence moderne et futuriste pour la médecine d’aujourd’hui et de demain. Je suis habitant de la métropole nantaise et « la clinique d’endocrinologie du CHU de Nantes est centre de compétences pour toute les pathologies rares endocriniennes » et on ne peut que souhaiter que ce devienne une généralité pour tous les CHU de France.  https://www.chu-nantes.fr/endo -nutrition,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/nouvelle-pays-hashimoto-sujet_171787_1.htm
22/01/2020,Steff94,petitbouchon merci pour ces explications  je suivrai tes recommendations. ma TSH est passée de 48 à 13 après une semaine sous lévothyrox25. Je me sens un peu moins fatiguée  mais ca dépend des jours  c'est surtout le réveil qui est difficile.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/nouvelle-pays-hashimoto-sujet_171787_1.htm
24/01/2020,Steff94,bountykillaz en combien de temps as tu trouvé le bon dosage du Levothyrox? Mon médecin traitant me dit de continuer sur du 25 car au bout d'une semaine la TSH est passée de 48 à 13  elle m'a dit que j'étais bien sensible au traitement. Mon endocrinologue me dit de passer à 1 comprimé + 1/2 ... J'ai peur de passer en dessous des normes. Je ne la vois pas avant la fin février. Elle n'avait pas l'air plus inquiète que ça. J'avais senti une évolution  moins fatiguée  de meilleure humeur mais ça n'a pas duré,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/nouvelle-pays-hashimoto-sujet_171787_1.htm
25/01/2020,petitbouch​on,Bonjour Steff94 Ton médecin a-il peur de couler la SS pour ne demander qu'un dosage de la TSH ? Ce qui compte c'est l'accumulation de la T4l dans le sang avec la dose que tu prends tous les jours. TSH à 13mUI/l c'est énorme et la T4l doit être encore très basse. J'espère pour toi que tu vas faire une autre analyse rapidement. Pour les résultats d'analyse  le labo doit t'envoyer une copie ou te donner un code d'accès pour les consulter sur internet. P.S.A noter que la TSH est variable dans une journée contrairement à la T4l qui résulte d'une moyenne en fonction des apports.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/nouvelle-pays-hashimoto-sujet_171787_1.htm
27/01/2020,valentine,Hello steph Écoute ton endo qui te dit d’augmenter. Tsh 13 bien que mieux que 48   tu as besoin de le baisser encore pas mal . C’est de la que ça vient tes symptômes. Les CHU ne font pas de suivi en matière de la thyroïde.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/nouvelle-pays-hashimoto-sujet_171787_1.htm
28/01/2020,Séverine45,Bonjour  moi je suis malade de la Thyroïde depuis l'âge de 11 ans  ça fait 18ans cette année que je suis suivis. En 2011 mon endocrino à commencé à me traiter avec du Levothyrox  j'ai commencé par 25 et je suis jusqu'à 175 pendant ma grossesse. Mes symptômes c'était 1 grande fatigué et souvent des douleurs un peu partout. Ma TSH est monté jusqu'à 5 78 je trouve ça déjà énorme alors Steph 13 la tienne est très très haute  continu le traitement elle diminue bien. Au début c'est assez contraignant et ensuite tu t'y fais  entre le traitement  les pds et tout les rdv.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/nouvelle-pays-hashimoto-sujet_171787_1.htm
28/02/2020,Steff94,Hello  Merci de vos conseils. Entre temps je suis passée en hyper. On suspecte soit un mauvais dosage du traitement (j'étais passée à 25 + 1/2 et maintenant je repasse a 25)  ou une hashitoxicose qu'une échographie devrait confirmer ou non..... Je suis fatiguée.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/nouvelle-pays-hashimoto-sujet_171787_1.htm
28/02/2020,Susanne in F,Qu'est-ce qui te fait dire que t'es en hyper ? T'es trop acceleré ? Cœur qui cogne   diarhée   beaucoup trop chaud   tremblements   …. ? Ou c'est d'après la TSH ou les hormones thyroïdiennes ? Attends   t'es au debut de Hashi   t'as un zig zag Hashi ca se trouve . Ben non   ils t'avaient dit que t'etais en hypo stabilisé …… Parce qu'il faut se mefier   il y a des medecins qui disent au patient qu'il est en hyper quand la TSH est basse . Je viens de survoler le thread  je crois qu'on n'a jamais eu tes hormones thyroidiennes pendant tout ce temps ….. ?,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/nouvelle-pays-hashimoto-sujet_171787_1.htm
29/02/2020,Steff94,Ma TSH est actuellement basse c'est pour cela que l'endocrino pense que je suis en hyper. Pour les symptômes: diarhrée mais en même temps je mange super mal  insomnies  humeur discutable  bouffée de chaleur  le coeur qui palpite... Mais j'oscille entre ça et grosse fatigue et déprime. Je vous donnerais demain les dosages des T4 T3 mais elles datent un peu puisqu'aujourd'hui elle dit que seule la TSH compte... Et les taux étaient dans les normes. Je repars la semaine prochaine pour l'Australie avec une thyroïde instable ça m'inquiète mais bon je ferais avec. Merci pour votre réponse.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/nouvelle-pays-hashimoto-sujet_171787_1.htm
29/02/2020,Susanne in F,Un medecin qui dit que seule la TSH compte est un triple idiot ! A fuir comme la peste ! Nom de dieu   quand est-ce que cette connerie va enfin cesser !!!! La TSH en principe ne sert à rien   tellement c'est une mauvaise facon de mesurer . Il ne faut jamais traiter quelqu'un d'après la TSH !!!! Ce n'est pas une hormone thyroidienne ! T4 et T3 sont les hormones thyroïdiennes ! Ce sont les conneries qu'ils leur apprennent à la fac ! Et les patients se font maltraiter ! Ca se trouve que t'es vraiment en train de zigzaguer ….. d'après ce que tu racontes . T'es ou en Australie ? J'ai Adelaide   Melbourne   Sydney   Brisbane   et Tasmania . Qu'est-ce qui est proche de chez toi ?,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/nouvelle-pays-hashimoto-sujet_171787_1.htm
29/02/2020,petitbouch​on,Bonjour Steff94 Indiquez  s'il vous plaît  les résultats de vos analyses car ça nous permet de suivre le raisonnement de votre endocrinologue et ainsi d'apprendre. Des résultats de dosages TSH  T3  T4 non concomitants (et surtout non datés) n'ont aucun intérêt puisque ces trois paramètres sont normalement liés et une non concordance suggère une toute autre anomalie du dysfonctionnement de l'axe thyréotrope qu'une simple thyroïdite. Mon endocrinologue n'avait prescrit la dernière fois que la T3  T4  parce qu'elle argumentait que la TSH à 0 n'était que le fait de l'insuffisance hypophysaire. Pour vérifier  j'ai demandé en même temps un dosage TSH et j'ai payé 7.83€   . J'ai ainsi vérifié qu'elle avait raison puisque ma TSH était à 0.03mUI/l alors que la T4l avait baissée  la T3l montée suite à une baisse du levothyrox de 100µg à 87.5µg. 08/12/2019 T4l 14.8   T3l 2.7 TSH 0.03 19/02/2020 T4l 12.5   T3l 3.2 TSH 0.03 T3l (2.0 à 4.4) pg/ml T4l (9.3 à 17.0) pg/ml TSH (0.27 à 4.20) mUI/l p.s. le 19/02  mes leucocytes étaient au-dessus du plafond avec excès poly basophiles  lymphocytes et monocytes. Peut-être le voyage en vélo  quoique 3km de VAE à 7h30 avec 10°C  ... ou le covid19. Houhou!  ,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/nouvelle-pays-hashimoto-sujet_171787_1.htm
01/03/2020,Steff94,petitbouchon où en es-tu dans tout tes exams? En parlant du coronavirus j'ai une petite anecdote. Étant d'origine asiatique on m'a crié dessus ''corona'' dans la rue hier... Sympa non?    Alors voici tous mes résultats. Le 2 janvier 2019: AC anti thyroglobuline 54 6 UI/ml AC anti thyroperoxydase 229 4 Leucocytes 10 54 Protéine C réactive 10 8 TSH 48 785 Début de prise Levothyrox 25 Le 16 janvier: Cortisol 19 5 T3l 3 22 T4l 10 1 TSH 13 Le 25 janvier début de prise Levothyrox 25 + 1/2 Le 11 février : Leucocytes 6 20 Plaquettes 320 T4l 13 9 TSH 2 10 Le 28 février: TSH 0 07 Vitamine D: 21 (carence) Voilà je vous ai mis les résultats qui me semblaient pertinents. Honnêtement j'y comprend pas grand chose. Elle m'a dit qu'il n'était plus utile de doser la T3l et m'a expliqué pourquoi... J'étais trop sonné pour retenir son explication . Insomnie  amaigrissement  deprimes  cheveux qui tombent   peau terne  diarhrée pour les symptômes ragoûtant! Je m'en vais savourer mon couscous qui me fera perdre des grammes.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/nouvelle-pays-hashimoto-sujet_171787_1.htm
01/03/2020,petitbouch​on,Bonjour Steff94 Humour subtil! Tu es sûr pour les leucocytes? C'est quoi l'unité (/mm3?) Pour moi  j'en ai 10 570 /mm3 la fourchette est 4000 à 10000 Pour le cortisol : quel type d'analyse  unité  fourchette Pour tous les chiffres  unités et fourchette. Est-ce que ce sont les nouveaux symptômes depuis l'hyper? Je n'ai plus d'examens. Pour l'instant une visite après 6 mois pour la dernière. une analyse de sang tous les trois mois. J'ai fait une densitométrie osseuse récemment et je n'ai pas d'ostéoporose.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/nouvelle-pays-hashimoto-sujet_171787_1.htm
01/03/2020,Katelynn,Hello  Il faudrait vraiment les unités et les plages de références. Les leucocytes ??? des milliers ? Les plaquettes. Si c'est vraiment cela  hospitalisation d'urgence car risque hémorragique sévère ( Purpura thrombopénique et autres ). Je suppose et j'espère 320 000 ? Cortisol vraiment très bas selon les unités. petitbouchon  ,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/nouvelle-pays-hashimoto-sujet_171787_1.htm
01/03/2020,Susanne in F,Steff   quand tu mets des resultats il faut mettre l'unité de mesure avec . Sans ca ne veut strictement rien dire !  #034;J'ai 13 7 #034;   au hasard   ne veut strictement rien dire . Si c'est ng/dl c'est une hyper   si c'est ng/l c'est bon   si c'est pmol/l c'est une hypothyroidie .  #034;Elle m'a dit qu'il n'était plus utile de doser la T3l et m'a expliqué pourquoi #034; GRRRRRRRRRR !!!!!! C'est incroyable l'imbecilité des medecins !!!! Voila   c'est pas sorcier pourtant : La T4 est une hormone avec 4 morceaux d'iode attachés dessus . Elle est inactive . Elle ne fait rien du tout dans ton corps . Pour que ca devienne active il faut d'abord que notre corps enlève un des morceau d'iode . A ce moment la le bidule n'a plus que 3 morceaux d'iode et c'est devenue ...... de la T3 . La T3 est l'hormone active   elle rentre dans les trous de serrure de nos cellules et les fait fonctionner ! Si on n'a que de la T4 on meurt . Admettons une personne a un chiffre parfait de T4 et que très peu de T3 . Cette personne est très très malade   dans une hypothyroidie profonde . Et ces triples idiots de medecins qui ne testent pas l'hormone active les laissent crever ou souffrir toute leur vie ! Voila ! Et le pire c'est qu'ils leur apprennent ces conneries à la fac de medecine !!!! C'est à peine croyable !!!!!! C'est pas etonnant que les forums du monde sont pleins de patients desesperés qui cherchent de l'aide ! Il y a quelques semaines on a fait une action contre toutes ces conneries qu'ils apprennent à nos medecins . Un de nos bons medecins   en Belgique   n'en pouvait plus de voir ca   et voir arriver chez lui des hordes de malades francais maltraités . Il a alors ecrit une lettre salé et poivré à la HAS    #034;Haute Autorité de Santé #034; pour essayer de leur apprendre au moins un minimum de connaissances en medecine hormonale . Ca m'a donné l'idée de faire ecrire les patients aussi . Avec le meme text que le doc   ou text de leur choix . Il y a des centaines   peut-etre milliers de patients qui ont ecrits . Bien sur ca ne sert à rien . C'est aussi utile que si toute la France est dans la rue pour protester contre Macron. Mais ca fait du bien de se defouler   et je pense qu'on leur a serieusement encombré leur boite aux lettres et on les a fait bien chier . Mais tous ces gens travaillent pour big pharma   leur interrest n'est pas de mettre les gens en bonne santé . C'est criminel de laisser souffrir les gens comme ca   voir de les tuer occasionellement dans leur infinie ignorance ! A cette occasion j'ai vu que la precedentre presidente de la HAS etait Madame Buzyn   qui a quitté ce poste parce qu'elle est devenue ministre ! Comment voulez vous que la situation s'ameliore si le pays est dirigé par des gens qui ne savent meme pas que la T3 est l'hormone active ..... !!!! Enormement de patients ont un problème de conversion ! C'est le niveau maternelle de la medecine hormonale ! Meme ca ils ne le leurs enseignent pas à la fac !,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/nouvelle-pays-hashimoto-sujet_171787_1.htm
